date	label	text
02012020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	1	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	2	I might not make it in the army, I can’t do a leg tuck lol
02012020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	1	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02012020	2	IF YOU WERE A SOMEWHAT SHORT SKELETON COULD YOU TUCK YOUR LEGS INTO YOUR RIBS? WOULD YOU GET STUCK AND HAVE TO WALK… https://t.co/bQiFpIW49A
02012020	2	worked out my arms hard and I can barely hold my phone rn so tomorrow I will hate myself 😅 but I’m determined to ge… https://t.co/ycSC6sTwg2
02022020	1	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02022020	2	"@skyloris 15 v snaps
15 tuck sit ups
15 leg raises
15 leg raise pulses
15 bicycles
15 oblique heel taps
1 min super… https://t.co/zZMrXcq5Yt"
02022020	2	@xoxokaylovee @g0ldenr0ss YES!! That part gave me chills and the part where her little leg was being pulled back. P… https://t.co/kYsDAXrCRU
02022020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02022020	2	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02022020	0	"RT @DeMarcusWare: No equipment, no excuses. 9 exercise HIIT circuit 👀 #SBLIV
1.Pop up to High Knees]
2.Core Leg Kicks w V-Up 
3.Squat Jump…"
02022020	2	@d53ish @BlickyIan @trevorbmbagency @jamie_aviacom @DickyCoops @2000_zinc Ejecting from pretty much any plane in th… https://t.co/Djm8Khj0WE
02022020	1	RT @teaselstudio1: @d53ish @BlickyIan @trevorbmbagency @jamie_aviacom @DickyCoops @2000_zinc Ejecting from pretty much any plane in the ear…
02022020	2	Getting hip cramp when trying to tuck your legs in onto the leg press is really up there I’ll tell you that https://t.co/lUl0Y7rhdn
02022020	2	RT @hxc_clam: ugh sorry I'm late it took 40 minutes to tuck my gigantic sweater into my straight leg fit plaid bottoms 🙄
02022020	1	RT @hxc_clam: ugh sorry I'm late it took 40 minutes to tuck my gigantic sweater into my straight leg fit plaid bottoms 🙄
02022020	0	@th3v0t4ry His leg tuck game is weak.
02022020	2	"Dear @flybe
You charged me £17 to have this ""extra leg room"". Turns out instead of a seat in front of me it's a bul… https://t.co/l5Y7KS5pKT"
02022020	1	"RT @EHOinExile: Dear @flybe
You charged me £17 to have this ""extra leg room"". Turns out instead of a seat in front of me it's a bulkhead. A…"
02022020	1	@imlecksie The hardest part for females on it are the dead lift and the leg tuck. So work on those the most and you should do fine.
02022020	1	@Mike35945921 leg tuck for sure will be my hardest. i’m working out with my sgt when i get back to start conditioning for it.
02032020	0	"@shaunabesamis_ 6 sets of kick-full-tuck-full
1 set of kick-double fulls with one leg in tucked"
02032020	0	JLo is 50 years old and climbed that pole like it was nothing and I’m over here worried about ONE leg tuck for the ACFT
